name,x,y,z,time,workshop
Group 6,33.37,15.79,0.41,2025-08-01 13:40:05.206008,Workshop2
Group 6,33.41,15.76,-0.2,2025-08-01 13:40:06.205439,Workshop2
Group 6,33.44,15.74,-0.63,2025-08-01 13:40:07.20529,Workshop2
Group 6,33.4,15.74,-1.01,2025-08-01 13:40:08.204748,Workshop2
Group 6,33.44,15.73,-1.25,2025-08-01 13:40:09.205294,Workshop2
Group 6,33.49,15.72,-1.47,2025-08-01 13:40:10.205613,Workshop2
Group 6,33.51,15.72,-1.6,2025-08-01 13:40:11.205075,Workshop2
Group 6,33.55,15.68,-1.75,2025-08-01 13:40:13.207782,Workshop2
Group 6,33.5,15.97,-2.1,2025-08-01 13:40:14.205497,Workshop2
Group 6,32.71,16.67,-0.48,2025-08-01 13:40:19.205117,Workshop2
Group 6,32.54,16.71,-0.15,2025-08-01 13:40:20.205743,Workshop2
Group 6,32.26,16.89,-0.04,2025-08-01 13:40:22.205576,Workshop2
Group 6,32.13,16.98,0.38,2025-08-01 13:40:23.204862,Workshop2
Group 6,31.92,17.13,0.34,2025-08-01 13:40:24.205572,Workshop2
Group 6,31.86,17.25,0.18,2025-08-01 13:40:28.2068,Workshop2
Group 6,31.86,17.54,0.29,2025-08-01 13:40:30.205925,Workshop2
Group 6,31.97,17.65,0.56,2025-08-01 13:40:31.205948,Workshop2
Group 6,31.97,17.72,0.7,2025-08-01 13:40:32.205073,Workshop2
Group 6,32.07,17.77,1.03,2025-08-01 13:40:33.208689,Workshop2
Group 6,32.18,17.82,1.23,2025-08-01 13:40:34.204989,Workshop2
Group 6,32.23,17.84,1.44,2025-08-01 13:40:35.206679,Workshop2
Group 6,32.26,17.87,0.69,2025-08-01 13:40:36.204968,Workshop2
Group 6,32.26,17.93,0.86,2025-08-01 13:40:37.205317,Workshop2
Group 6,32.35,17.91,0.4,2025-08-01 13:40:39.204985,Workshop2
Group 6,32.45,17.83,0.95,2025-08-01 13:40:40.204927,Workshop2
Group 6,32.38,17.86,0.94,2025-08-01 13:40:41.205532,Workshop2
Group 6,32.36,17.88,1.0,2025-08-01 13:40:42.206303,Workshop2
Group 6,32.36,17.9,1.07,2025-08-01 13:40:43.205254,Workshop2
Group 6,32.38,17.91,1.14,2025-08-01 13:40:44.205756,Workshop2
Group 6,32.37,17.9,1.21,2025-08-01 13:40:45.205011,Workshop2
Group 6,32.37,17.89,1.22,2025-08-01 13:40:46.205098,Workshop2
Group 6,32.38,17.88,1.39,2025-08-01 13:40:47.205222,Workshop2
Group 6,32.54,17.84,1.74,2025-08-01 13:40:48.205091,Workshop2
Group 6,32.5,17.86,1.57,2025-08-01 13:40:49.218901,Workshop2
Group 6,32.61,17.82,1.89,2025-08-01 13:40:50.212899,Workshop2
Group 6,32.54,17.87,1.57,2025-08-01 13:40:52.207357,Workshop2
Group 6,32.52,17.91,1.5,2025-08-01 13:40:53.205413,Workshop2
Group 6,32.57,17.91,1.44,2025-08-01 13:40:54.212574,Workshop2
Group 6,32.58,17.92,1.38,2025-08-01 13:40:55.205952,Workshop2
Group 6,32.61,17.96,1.33,2025-08-01 13:40:58.212121,Workshop2
Group 6,32.63,17.97,1.33,2025-08-01 13:41:01.205985,Workshop2
Group 6,32.63,17.97,1.34,2025-08-01 13:41:02.205469,Workshop2
Group 6,32.67,17.97,1.39,2025-08-01 13:41:04.206028,Workshop2
Group 6,32.65,17.96,1.34,2025-08-01 13:41:05.205014,Workshop2
Group 6,32.67,17.97,1.32,2025-08-01 13:41:06.206651,Workshop2
Group 6,32.67,17.93,1.31,2025-08-01 13:41:08.209188,Workshop2
Group 6,32.66,17.89,1.26,2025-08-01 13:41:12.210813,Workshop2
Group 6,32.55,17.88,1.17,2025-08-01 13:41:13.211443,Workshop2
Group 6,32.66,17.87,1.23,2025-08-01 13:41:14.205203,Workshop2
Group 6,32.6,17.9,1.22,2025-08-01 13:41:17.206071,Workshop2
Group 6,32.47,17.91,1.13,2025-08-01 13:41:18.206496,Workshop2
Group 6,32.52,17.93,1.21,2025-08-01 13:41:19.212484,Workshop2
Group 6,32.62,18.0,1.26,2025-08-01 13:41:23.211537,Workshop2
Group 6,32.55,18.12,1.3,2025-08-01 13:41:24.204935,Workshop2
Group 6,32.54,18.09,1.26,2025-08-01 13:41:25.213122,Workshop2
Group 6,32.51,18.14,1.25,2025-08-01 13:41:28.213361,Workshop2
Group 6,32.58,18.09,1.23,2025-08-01 13:41:29.205282,Workshop2
Group 6,32.61,18.07,1.24,2025-08-01 13:41:30.210191,Workshop2
Group 6,32.5,18.07,1.14,2025-08-01 13:41:32.212752,Workshop2
Group 6,32.45,18.07,1.1,2025-08-01 13:41:33.212304,Workshop2
Group 6,32.37,18.09,1.02,2025-08-01 13:41:34.205538,Workshop2
Group 6,32.41,18.11,1.07,2025-08-01 13:41:35.221922,Workshop2
Group 6,32.39,18.11,1.03,2025-08-01 13:41:36.212252,Workshop2
Group 6,32.36,18.1,1.0,2025-08-01 13:41:37.205247,Workshop2
Group 6,32.36,18.1,1.0,2025-08-01 13:41:38.20494,Workshop2
Group 6,32.37,18.05,0.98,2025-08-01 13:41:40.214211,Workshop2
Group 6,32.38,18.04,0.98,2025-08-01 13:41:41.207072,Workshop2
Group 6,32.38,18.05,1.0,2025-08-01 13:41:42.206456,Workshop2
Group 6,32.44,18.0,1.1,2025-08-01 13:41:58.212694,Workshop2
Group 6,32.41,17.98,1.05,2025-08-01 13:42:00.205497,Workshop2
Group 6,32.38,17.94,0.99,2025-08-01 13:42:01.212831,Workshop2
Group 6,32.02,18.31,0.46,2025-08-01 13:43:03.205159,Workshop2
Group 6,32.11,18.13,0.82,2025-08-01 13:43:25.213164,Workshop2
Group 6,32.23,18.21,1.1,2025-08-01 13:43:26.215554,Workshop2
Group 6,32.22,18.25,1.19,2025-08-01 13:43:27.205178,Workshop2
Group 6,32.47,17.85,1.29,2025-08-01 13:43:41.212938,Workshop2
Group 6,32.58,17.83,1.34,2025-08-01 13:43:44.206087,Workshop2
Group 6,32.5,17.9,1.26,2025-08-01 13:44:13.211944,Workshop2
Group 6,32.69,17.99,1.61,2025-08-01 13:44:22.210495,Workshop2
Group 6,32.64,17.99,1.56,2025-08-01 13:44:23.211963,Workshop2
Group 6,32.62,17.92,1.46,2025-08-01 13:44:25.205291,Workshop2
Group 6,32.54,17.88,1.33,2025-08-01 13:44:26.213714,Workshop2
Group 6,32.37,17.82,1.35,2025-08-01 13:44:53.214133,Workshop2
Group 6,32.42,17.81,1.44,2025-08-01 13:44:54.205775,Workshop2
Group 6,32.42,17.81,1.41,2025-08-01 13:44:55.214538,Workshop2
Group 6,32.41,17.8,1.5,2025-08-01 13:44:56.213111,Workshop2
Group 6,32.56,17.78,1.6,2025-08-01 13:44:57.211341,Workshop2
Group 6,32.79,17.76,1.8,2025-08-01 13:44:59.211352,Workshop2
Group 6,32.7,17.75,1.78,2025-08-01 13:45:00.211047,Workshop2
Group 6,32.79,17.74,1.81,2025-08-01 13:45:01.205355,Workshop2
Group 6,32.83,17.72,1.79,2025-08-01 13:45:02.211807,Workshop2
Group 6,32.85,17.7,1.78,2025-08-01 13:45:03.205454,Workshop2
Group 6,32.57,17.71,1.61,2025-08-01 13:45:06.224438,Workshop2
Group 6,32.63,17.71,1.69,2025-08-01 13:45:07.221057,Workshop2
Group 6,32.68,17.72,1.74,2025-08-01 13:45:08.262806,Workshop2
Group 6,32.8,17.72,1.83,2025-08-01 13:45:09.212221,Workshop2
Group 6,32.77,17.72,1.87,2025-08-01 13:45:10.211657,Workshop2
Group 6,32.71,17.73,1.87,2025-08-01 13:45:11.21807,Workshop2
Group 6,32.71,17.74,1.92,2025-08-01 13:45:12.211814,Workshop2
Group 6,32.7,17.73,1.94,2025-08-01 13:45:13.217269,Workshop2
Group 6,32.65,17.74,1.94,2025-08-01 13:45:14.214141,Workshop2
Group 6,32.67,17.74,1.95,2025-08-01 13:45:15.206892,Workshop2
Group 6,32.65,17.73,1.94,2025-08-01 13:45:16.205194,Workshop2
Group 6,32.59,17.73,1.91,2025-08-01 13:45:17.212346,Workshop2
Group 6,32.56,17.72,1.88,2025-08-01 13:45:18.215596,Workshop2
Group 6,32.56,17.73,1.9,2025-08-01 13:45:19.204989,Workshop2
Group 6,32.55,17.72,1.9,2025-08-01 13:45:20.207587,Workshop2
Group 6,32.56,17.73,1.92,2025-08-01 13:45:21.206401,Workshop2
Group 6,32.54,17.71,1.92,2025-08-01 13:45:22.211946,Workshop2
Group 6,32.56,17.72,1.94,2025-08-01 13:45:23.205471,Workshop2
Group 6,32.57,17.7,1.97,2025-08-01 13:45:24.212062,Workshop2
Group 6,32.55,17.7,1.95,2025-08-01 13:45:25.205405,Workshop2
Group 6,32.61,17.69,1.97,2025-08-01 13:45:26.214524,Workshop2
Group 6,32.64,17.69,1.98,2025-08-01 13:45:27.214936,Workshop2
Group 6,32.39,17.84,1.03,2025-08-01 13:45:50.205244,Workshop2
Group 6,32.45,17.83,1.22,2025-08-01 13:45:53.224582,Workshop2
Group 6,32.48,17.86,1.29,2025-08-01 13:45:54.212052,Workshop2
Group 6,32.49,18.09,1.44,2025-08-01 13:45:55.20592,Workshop2
Group 6,32.5,18.01,1.42,2025-08-01 13:45:57.205537,Workshop2
Group 6,32.53,17.94,1.42,2025-08-01 13:45:59.205268,Workshop2
Group 6,32.54,17.92,1.42,2025-08-01 13:46:00.205514,Workshop2
Group 6,32.55,17.88,1.41,2025-08-01 13:46:02.212571,Workshop2
Group 6,32.5,17.83,1.3,2025-08-01 13:46:03.205149,Workshop2
Group 6,32.5,17.81,1.34,2025-08-01 13:46:04.210631,Workshop2
Group 6,32.61,17.79,1.43,2025-08-01 13:46:05.212844,Workshop2
Group 6,32.66,17.79,1.5,2025-08-01 13:46:06.210957,Workshop2
Group 6,32.76,17.76,1.56,2025-08-01 13:46:08.211373,Workshop2
Group 6,32.78,17.77,1.58,2025-08-01 13:46:09.205358,Workshop2
Group 6,32.83,17.77,1.63,2025-08-01 13:46:11.210828,Workshop2
Group 6,32.85,17.77,1.65,2025-08-01 13:46:12.205928,Workshop2
Group 6,32.9,17.75,1.79,2025-08-01 13:46:13.212908,Workshop2
Group 6,32.87,17.76,1.73,2025-08-01 13:46:14.218656,Workshop2
Group 6,32.82,17.94,1.81,2025-08-01 13:46:15.211603,Workshop2
Group 6,32.73,18.18,1.85,2025-08-01 13:46:16.211716,Workshop2
Group 6,32.79,18.08,1.83,2025-08-01 13:46:17.205615,Workshop2
Group 6,32.76,18.34,1.88,2025-08-01 13:46:18.205577,Workshop2
Group 6,32.77,18.29,1.86,2025-08-01 13:46:19.211227,Workshop2
Group 6,32.77,18.17,1.83,2025-08-01 13:46:20.205099,Workshop2
Group 6,32.81,18.22,1.92,2025-08-01 13:46:21.216032,Workshop2
Group 6,32.82,18.19,1.87,2025-08-01 13:46:22.205497,Workshop2
Group 6,32.42,17.9,0.87,2025-08-01 13:46:55.21434,Workshop2
Group 6,32.39,17.98,1.05,2025-08-01 13:46:58.205152,Workshop2
Group 6,32.42,18.08,1.21,2025-08-01 13:47:00.205348,Workshop2
Group 6,32.42,18.05,1.2,2025-08-01 13:47:01.245407,Workshop2
Group 6,32.43,18.03,1.23,2025-08-01 13:47:03.255557,Workshop2
Group 6,32.44,17.99,1.22,2025-08-01 13:47:04.207417,Workshop2
Group 6,32.44,17.99,1.22,2025-08-01 13:47:05.211058,Workshop2
Group 6,32.46,17.98,1.23,2025-08-01 13:47:06.205571,Workshop2
Group 6,32.42,18.03,1.25,2025-08-01 13:47:08.205227,Workshop2
Group 6,32.64,18.01,1.53,2025-08-01 13:47:23.211373,Workshop2
Group 6,32.63,18.15,1.64,2025-08-01 13:47:24.246658,Workshop2
Group 6,32.66,18.09,1.64,2025-08-01 13:47:25.205227,Workshop2
Group 6,32.68,18.01,1.62,2025-08-01 13:47:26.20654,Workshop2
Group 6,32.65,17.94,1.62,2025-08-01 13:47:27.205692,Workshop2
Group 6,32.67,17.92,1.59,2025-08-01 13:47:28.214214,Workshop2
Group 6,32.71,17.9,1.53,2025-08-01 13:47:29.213751,Workshop2
Group 6,32.73,17.88,1.53,2025-08-01 13:47:30.205355,Workshop2
Group 6,32.73,17.87,1.53,2025-08-01 13:47:31.211016,Workshop2
Group 6,32.75,17.86,1.54,2025-08-01 13:47:32.205198,Workshop2
Group 6,32.69,17.87,1.46,2025-08-01 13:47:35.205707,Workshop2
Group 6,32.7,17.84,1.42,2025-08-01 13:47:36.210541,Workshop2
Group 6,32.5,17.92,1.29,2025-08-01 13:47:54.205359,Workshop2
Group 6,32.52,17.94,1.33,2025-08-01 13:47:55.206388,Workshop2
Group 6,32.48,17.96,1.33,2025-08-01 13:47:56.205431,Workshop2
Group 6,32.42,18.16,1.39,2025-08-01 13:47:58.205487,Workshop2
Group 6,32.4,18.09,1.33,2025-08-01 13:48:00.206003,Workshop2
Group 6,32.38,18.05,1.26,2025-08-01 13:48:01.205587,Workshop2
Group 6,32.37,18.08,1.3,2025-08-01 13:48:02.255539,Workshop2
Group 6,32.37,18.24,1.36,2025-08-01 13:48:03.205393,Workshop2
Group 6,32.14,17.96,0.82,2025-08-01 13:48:11.205052,Workshop2
Group 6,32.13,17.89,0.9,2025-08-01 13:48:12.229547,Workshop2
Group 6,32.19,17.8,1.32,2025-08-01 13:48:13.208711,Workshop2
Group 6,32.21,17.8,1.53,2025-08-01 13:48:14.222707,Workshop2
Group 6,32.28,17.8,1.01,2025-08-01 13:48:24.205925,Workshop2
Group 6,32.27,17.85,0.98,2025-08-01 13:48:26.211887,Workshop2
Group 6,32.19,17.84,0.65,2025-08-01 13:48:32.205624,Workshop2
Group 6,32.18,17.85,0.65,2025-08-01 13:48:33.207862,Workshop2
Group 6,32.17,17.86,0.6,2025-08-01 13:48:35.206463,Workshop2
Group 6,32.21,17.85,0.64,2025-08-01 13:48:36.20536,Workshop2
Group 6,32.24,17.84,0.78,2025-08-01 13:48:39.21156,Workshop2
Group 6,32.23,17.84,0.76,2025-08-01 13:48:41.208699,Workshop2
Group 6,32.24,17.83,0.75,2025-08-01 13:48:42.205134,Workshop2
Group 6,32.34,17.81,0.87,2025-08-01 13:48:43.212846,Workshop2
Group 6,32.4,17.81,0.95,2025-08-01 13:48:44.206138,Workshop2
Group 6,32.41,17.88,1.08,2025-08-01 13:48:58.205021,Workshop2
Group 6,32.51,17.86,1.27,2025-08-01 13:48:59.21167,Workshop2
Group 6,32.48,17.84,1.19,2025-08-01 13:49:14.213035,Workshop2
Group 6,32.47,17.83,1.15,2025-08-01 13:49:15.223487,Workshop2
Group 6,32.44,17.86,1.15,2025-08-01 13:49:16.213736,Workshop2
Group 6,32.43,17.88,1.12,2025-08-01 13:49:17.245811,Workshop2
Group 6,32.4,17.88,1.12,2025-08-01 13:49:18.217261,Workshop2
Group 6,32.38,17.86,1.09,2025-08-01 13:49:19.223716,Workshop2
Group 6,32.38,17.84,1.08,2025-08-01 13:49:20.211307,Workshop2
Group 6,32.35,17.85,1.05,2025-08-01 13:49:21.20568,Workshop2
Group 6,32.32,17.84,1.04,2025-08-01 13:49:22.213314,Workshop2
Group 6,32.36,17.84,1.07,2025-08-01 13:49:23.206386,Workshop2
Group 6,32.35,17.86,1.06,2025-08-01 13:49:24.205975,Workshop2
Group 6,32.41,17.82,1.2,2025-08-01 13:49:26.2124,Workshop2
Group 6,32.68,17.82,1.51,2025-08-01 13:49:42.205544,Workshop2
Group 6,32.67,17.81,1.5,2025-08-01 13:49:43.207229,Workshop2
Group 6,32.66,17.81,1.5,2025-08-01 13:49:46.207389,Workshop2
Group 6,32.65,17.84,1.53,2025-08-01 13:49:47.205669,Workshop2
Group 6,32.64,17.82,1.5,2025-08-01 13:49:48.205493,Workshop2
Group 6,32.63,17.83,1.5,2025-08-01 13:49:49.212404,Workshop2
Group 6,32.74,17.74,1.69,2025-08-01 13:49:54.205893,Workshop2
Group 6,32.72,17.8,1.67,2025-08-01 13:49:55.213934,Workshop2
Group 6,32.71,17.76,1.56,2025-08-01 13:49:56.207328,Workshop2
Group 6,32.72,17.77,1.48,2025-08-01 13:50:00.207805,Workshop2
Group 6,32.72,17.78,1.47,2025-08-01 13:50:01.211895,Workshop2
Group 6,32.74,17.77,1.49,2025-08-01 13:50:02.211239,Workshop2
Group 6,32.74,17.77,1.47,2025-08-01 13:50:03.212805,Workshop2
Group 6,32.76,17.75,1.51,2025-08-01 13:50:04.212975,Workshop2
Group 6,31.59,10.5,-0.56,2025-08-01 13:54:45.706099,Workshop2
Group 6,31.62,12.29,-0.91,2025-08-01 13:54:46.713532,Workshop2
Group 6,31.82,13.66,-0.92,2025-08-01 13:54:49.712313,Workshop2
Group 6,31.95,14.7,-0.43,2025-08-01 13:54:50.71214,Workshop2
Group 6,32.18,17.64,0.61,2025-08-01 13:55:00.706154,Workshop2
Group 6,32.25,17.93,0.85,2025-08-01 13:55:46.706357,Workshop2
Group 6,32.32,17.89,0.98,2025-08-01 13:55:49.705059,Workshop2
Group 6,32.29,17.89,0.93,2025-08-01 13:55:50.705186,Workshop2
Group 6,32.29,17.88,0.96,2025-08-01 13:55:51.705347,Workshop2
Group 6,32.27,17.84,0.87,2025-08-01 13:55:53.70533,Workshop2
Group 6,32.32,17.86,0.95,2025-08-01 13:55:56.713923,Workshop2
Group 6,32.27,17.86,0.73,2025-08-01 13:56:30.706904,Workshop2
Group 6,32.39,17.86,0.87,2025-08-01 13:56:31.705484,Workshop2
Group 6,32.53,17.81,1.25,2025-08-01 13:56:32.705309,Workshop2
Group 6,32.54,18.19,1.4,2025-08-01 13:56:33.705274,Workshop2
Group 6,32.75,18.1,1.68,2025-08-01 13:56:34.705343,Workshop2
Group 6,32.82,18.26,2.09,2025-08-01 13:56:37.705476,Workshop2
Group 6,33.3,18.43,2.21,2025-08-01 13:56:38.705185,Workshop2
Group 6,33.77,18.43,2.28,2025-08-01 13:56:39.719296,Workshop2
Group 6,34.33,19.14,1.11,2025-08-01 13:56:40.709474,Workshop2
Group 6,34.84,18.91,0.12,2025-08-01 13:56:41.705447,Workshop2
Group 6,35.4,18.71,-0.65,2025-08-01 13:56:42.706666,Workshop2
Group 6,35.82,18.59,-1.19,2025-08-01 13:56:43.705527,Workshop2
Group 6,36.37,18.46,-1.68,2025-08-01 13:56:44.714158,Workshop2
Group 6,36.78,18.34,-1.99,2025-08-01 13:56:45.705639,Workshop2
Group 6,37.09,19.05,-2.09,2025-08-01 13:56:46.705809,Workshop2
Group 6,37.47,19.24,-2.34,2025-08-01 13:56:47.705429,Workshop2
Group 6,37.7,19.28,-1.05,2025-08-01 13:56:48.70508,Workshop2
Group 6,37.9,19.23,-0.06,2025-08-01 13:56:49.706441,Workshop2
Group 6,38.07,19.07,0.7,2025-08-01 13:56:50.705306,Workshop2
Group 6,38.18,18.88,1.44,2025-08-01 13:56:51.707444,Workshop2
Group 6,38.43,18.78,1.75,2025-08-01 13:56:52.748298,Workshop2
Group 6,38.58,18.65,2.11,2025-08-01 13:56:53.706739,Workshop2
Group 6,38.59,18.51,2.5,2025-08-01 13:56:54.706248,Workshop2
Group 6,38.75,18.55,2.56,2025-08-01 13:56:55.748027,Workshop2
Group 6,38.89,18.55,2.58,2025-08-01 13:56:56.705295,Workshop2
Group 6,38.9,18.46,2.73,2025-08-01 13:56:57.712912,Workshop2
Group 6,38.89,18.4,2.85,2025-08-01 13:56:58.704989,Workshop2
Group 6,38.82,18.32,3.07,2025-08-01 13:56:59.705264,Workshop2
Group 6,38.85,18.29,3.06,2025-08-01 13:57:00.705597,Workshop2
Group 6,38.88,18.36,3.1,2025-08-01 13:57:01.706318,Workshop2
Group 6,38.98,18.39,3.0,2025-08-01 13:57:02.70548,Workshop2
Group 6,39.03,18.4,2.94,2025-08-01 13:57:03.705779,Workshop2
Group 6,39.08,18.38,2.89,2025-08-01 13:57:04.705355,Workshop2
Group 6,39.11,18.36,2.84,2025-08-01 13:57:05.704992,Workshop2
Group 6,39.13,18.36,2.8,2025-08-01 13:57:06.70544,Workshop2
Group 6,39.16,18.35,2.79,2025-08-01 13:57:07.705574,Workshop2
Group 6,39.18,18.34,2.77,2025-08-01 13:57:08.712703,Workshop2
Group 6,39.19,18.34,2.76,2025-08-01 13:57:09.712004,Workshop2
Group 6,39.2,18.34,2.75,2025-08-01 13:57:10.705263,Workshop2
Group 6,39.22,18.33,2.72,2025-08-01 13:57:11.705519,Workshop2
Group 6,39.28,18.31,2.68,2025-08-01 13:57:12.705452,Workshop2
Group 6,39.34,18.29,2.68,2025-08-01 13:57:13.70981,Workshop2
Group 6,39.48,18.28,2.7,2025-08-01 13:57:14.705705,Workshop2
Group 6,39.51,18.27,2.68,2025-08-01 13:57:15.705875,Workshop2
Group 6,39.5,18.28,2.66,2025-08-01 13:57:16.705495,Workshop2
Group 6,39.58,18.26,2.68,2025-08-01 13:57:17.706124,Workshop2
Group 6,39.6,18.25,2.67,2025-08-01 13:57:18.705288,Workshop2
Group 6,39.59,18.27,2.68,2025-08-01 13:57:19.705884,Workshop2
Group 6,39.61,18.3,2.69,2025-08-01 13:57:20.705822,Workshop2
Group 6,39.61,18.29,2.68,2025-08-01 13:57:21.706489,Workshop2
Group 6,39.61,18.36,2.69,2025-08-01 13:57:22.705624,Workshop2
Group 6,39.63,18.32,2.69,2025-08-01 13:57:23.705608,Workshop2
Group 6,39.64,18.3,2.72,2025-08-01 13:57:24.705287,Workshop2
Group 6,39.63,18.27,2.74,2025-08-01 13:57:25.705441,Workshop2
Group 6,39.59,18.29,2.7,2025-08-01 13:57:26.705262,Workshop2
Group 6,39.56,18.31,2.68,2025-08-01 13:57:27.708395,Workshop2
Group 6,39.54,18.29,2.67,2025-08-01 13:57:28.705136,Workshop2
Group 6,39.57,18.26,2.77,2025-08-01 13:57:29.705483,Workshop2
Group 6,39.59,18.23,2.85,2025-08-01 13:57:30.71459,Workshop2
Group 6,39.75,18.26,2.72,2025-08-01 13:57:31.714502,Workshop2
Group 6,39.9,18.33,2.75,2025-08-01 13:57:32.707535,Workshop2
Group 6,40.16,18.25,2.75,2025-08-01 13:57:33.706099,Workshop2
Group 6,40.44,18.15,2.63,2025-08-01 13:57:34.705394,Workshop2
Group 6,40.77,17.83,2.86,2025-08-01 13:57:35.705439,Workshop2
Group 6,41.06,17.6,2.75,2025-08-01 13:57:36.708794,Workshop2
Group 6,41.37,17.29,2.61,2025-08-01 13:57:37.705665,Workshop2
Group 6,41.66,16.94,1.51,2025-08-01 13:57:38.705685,Workshop2
Group 6,41.68,16.63,0.6,2025-08-01 13:57:39.705524,Workshop2
Group 6,41.74,16.41,-0.13,2025-08-01 13:57:40.705314,Workshop2
Group 6,41.92,16.35,-0.67,2025-08-01 13:57:41.705662,Workshop2
Group 6,42.08,16.36,-1.17,2025-08-01 13:57:42.705313,Workshop2
Group 6,42.1,16.35,-1.59,2025-08-01 13:57:43.705356,Workshop2
Group 6,42.09,16.36,-1.97,2025-08-01 13:57:44.70544,Workshop2
Group 6,42.24,16.32,-2.07,2025-08-01 13:57:45.705546,Workshop2
Group 6,42.37,16.27,-2.07,2025-08-01 13:57:46.705597,Workshop2
Group 6,42.47,16.34,-2.25,2025-08-01 13:57:47.70699,Workshop2
Group 6,42.41,16.39,-2.4,2025-08-01 13:57:48.705027,Workshop2
Group 6,42.44,16.42,-2.51,2025-08-01 13:57:49.713475,Workshop2
Group 6,42.47,16.41,-2.54,2025-08-01 13:57:50.711617,Workshop2
Group 6,42.49,16.38,-2.55,2025-08-01 13:57:51.705266,Workshop2
Group 6,42.55,16.26,-2.34,2025-08-01 13:57:52.70544,Workshop2
Group 6,42.58,16.26,-2.34,2025-08-01 13:57:53.705553,Workshop2
Group 6,42.55,16.26,-2.32,2025-08-01 13:57:54.706306,Workshop2
Group 6,42.56,16.14,-2.19,2025-08-01 13:57:55.748266,Workshop2
Group 6,42.31,16.06,-2.32,2025-08-01 13:57:56.748205,Workshop2
Group 6,42.3,16.05,-2.34,2025-08-01 13:57:57.712893,Workshop2
Group 6,42.29,16.01,-1.14,2025-08-01 13:57:59.748234,Workshop2
Group 6,42.16,15.92,-1.48,2025-08-01 13:58:00.705441,Workshop2
Group 6,42.01,15.96,-1.85,2025-08-01 13:58:01.705562,Workshop2
Group 6,41.94,16.12,-2.27,2025-08-01 13:58:02.706429,Workshop2
Group 6,41.86,16.12,-2.5,2025-08-01 13:58:03.705615,Workshop2
Group 6,41.84,16.11,-2.61,2025-08-01 13:58:04.705271,Workshop2
Group 6,41.83,16.1,-2.7,2025-08-01 13:58:05.705643,Workshop2
Group 6,41.82,15.99,-2.62,2025-08-01 13:58:06.711122,Workshop2
Group 6,41.74,15.99,-2.68,2025-08-01 13:58:07.705705,Workshop2
Group 6,41.66,16.0,-2.75,2025-08-01 13:58:08.705626,Workshop2
Group 6,41.65,16.19,-2.95,2025-08-01 13:58:09.705403,Workshop2
Group 6,41.69,16.05,-2.81,2025-08-01 13:58:10.711128,Workshop2
Group 6,41.61,16.06,-2.86,2025-08-01 13:58:11.705689,Workshop2
Group 6,41.79,16.08,-2.8,2025-08-01 13:58:12.705946,Workshop2
Group 6,41.95,16.13,-2.75,2025-08-01 13:58:13.705604,Workshop2
Group 6,42.03,16.15,-2.74,2025-08-01 13:58:14.70534,Workshop2
Group 6,42.07,16.12,-2.74,2025-08-01 13:58:15.70527,Workshop2
Group 6,42.27,16.1,-2.66,2025-08-01 13:58:16.705812,Workshop2
Group 6,42.24,16.12,-2.71,2025-08-01 13:58:17.705725,Workshop2
Group 6,42.1,16.04,-2.7,2025-08-01 13:58:18.709937,Workshop2
Group 6,41.94,16.06,-2.86,2025-08-01 13:58:19.708262,Workshop2
Group 6,41.82,16.04,-2.92,2025-08-01 13:58:20.70536,Workshop2
Group 6,41.74,16.02,-2.92,2025-08-01 13:58:21.705446,Workshop2
Group 6,41.66,15.97,-2.92,2025-08-01 13:58:22.705429,Workshop2
Group 6,41.61,15.95,-2.92,2025-08-01 13:58:23.708468,Workshop2
Group 6,41.58,15.87,-2.86,2025-08-01 13:58:24.705578,Workshop2
Group 6,41.56,15.9,-2.92,2025-08-01 13:58:25.705928,Workshop2
Group 6,41.52,16.02,-3.07,2025-08-01 13:58:26.708296,Workshop2
Group 6,41.5,15.94,-3.01,2025-08-01 13:58:27.705528,Workshop2
Group 6,41.48,15.93,-3.0,2025-08-01 13:58:28.705674,Workshop2
Group 6,41.45,15.91,-3.0,2025-08-01 13:58:29.705309,Workshop2
Group 6,41.43,15.92,-3.01,2025-08-01 13:58:30.705178,Workshop2
Group 6,41.43,15.91,-3.02,2025-08-01 13:58:31.70659,Workshop2
Group 6,41.43,15.9,-3.01,2025-08-01 13:58:32.713439,Workshop2
Group 6,41.43,15.88,-2.99,2025-08-01 13:58:33.70946,Workshop2
Group 6,41.42,15.87,-3.0,2025-08-01 13:58:34.705297,Workshop2
Group 6,41.44,15.87,-3.0,2025-08-01 13:58:35.705647,Workshop2
Group 6,41.45,15.88,-3.0,2025-08-01 13:58:36.70527,Workshop2
Group 6,41.42,15.89,-3.0,2025-08-01 13:58:37.7057,Workshop2
Group 6,41.41,15.89,-3.0,2025-08-01 13:58:38.705781,Workshop2
Group 6,41.37,15.88,-2.99,2025-08-01 13:58:39.705616,Workshop2
Group 6,41.38,15.9,-3.0,2025-08-01 13:58:40.70551,Workshop2
Group 6,41.38,15.93,-3.03,2025-08-01 13:58:41.705427,Workshop2
Group 6,41.38,15.96,-3.04,2025-08-01 13:58:42.706417,Workshop2
Group 6,41.39,15.96,-3.03,2025-08-01 13:58:43.705432,Workshop2
Group 6,41.39,15.95,-3.02,2025-08-01 13:58:44.705756,Workshop2
Group 6,41.39,15.92,-3.01,2025-08-01 13:58:45.705964,Workshop2
